Seconds,R_Time,Lat,Long,Animal_ID,Sex,Step_m,Interval_s,Speed_kmh,Heading,State_Num
38386800,2026-03-11 17:00:00,37.12255,-121.97726,164M,M,5.5,14400,0.0014,3.38979,1
38430000,2026-03-12 05:00:00,37.0963,-121.9856,164M,M,3011.1,43200,0.2509,1.19351,2
38444400,2026-03-12 09:00:00,37.09691,-121.98367,164M,M,184.1,14400,0.046,4.79739,1
38458800,2026-03-12 13:00:00,37.09698,-121.9847,164M,M,91.7,14400,0.0229,2.83275,1
38473200,2026-03-12 17:00:00,37.09693,-121.98468,164M,M,5.8,14400,0.0015,1.82093,1
38487600,2026-03-12 21:00:00,37.0965,-121.98257,164M,M,193.1,14400,0.0483,4.86472,1
38502000,2026-03-13 01:00:00,37.09656,-121.98306,164M,M,44.0,14400,0.011,0.41554,1
38516400,2026-03-13 05:00:00,37.09703,-121.9828,164M,M,57.1,14400,0.0143,3.12486,1
38530800,2026-03-13 09:00:00,37.0956,-121.98277,164M,M,159.0,14400,0.0398,2.76211,1
38545200,2026-03-13 13:00:00,37.09552,-121.98273,164M,M,9.6,14400,0.0024,0.06637,1
38559600,2026-03-13 17:00:00,37.09564,-121.98272,164M,M,13.4,14400,0.0033,5.00697,1
38574000,2026-03-13 21:00:00,37.09632,-121.98553,164M,M,260.4,14400,0.0651,6.24123,2
38588400,2026-03-14 01:00:00,37.09746,-121.98559,164M,M,126.9,14400,0.0317,1.91518,1
38602800,2026-03-14 05:00:00,37.09641,-121.98192,164M,M,345.8,14400,0.0865,5.27233,2
38617200,2026-03-14 09:00:00,37.09645,-121.982,164M,M,8.4,14400,0.0021,5.25804,1
38646000,2026-03-14 17:00:00,37.09768,-121.98454,164M,M,263.5,28800,0.0329,0.67888,1
38674800,2026-03-15 01:00:00,37.10369,-121.97846,164M,M,858.7,28800,0.1073,4.8809,2
38689200,2026-03-15 05:00:00,37.10567,-121.99306,164M,M,1313.3,14400,0.3283,4.38289,2
38703600,2026-03-15 09:00:00,37.10561,-121.99328,164M,M,20.6,14400,0.0052,0.63127,1
38718000,2026-03-15 13:00:00,37.10573,-121.99317,164M,M,16.5,14400,0.0041,3.09731,1
38732400,2026-03-15 17:00:00,37.10555,-121.99316,164M,M,20.0,14400,0.005,1.9148,1
38746800,2026-03-15 21:00:00,37.10553,-121.99309,164M,M,6.6,14400,0.0016,4.82253,1
38761200,2026-03-16 01:00:00,37.1068,-122.0075,164M,M,1285.7,14400,0.3214,4.9827,2
38790000,2026-03-16 09:00:00,37.10739,-122.01017,164M,M,245.7,28800,0.0307,4.26302,1
38804400,2026-03-16 13:00:00,37.10734,-122.0103,164M,M,12.8,14400,0.0032,0.9258,1
38818800,2026-03-16 17:00:00,37.10737,-122.01025,164M,M,5.5,14400,0.0014,5.6823,1
38833200,2026-03-16 21:00:00,37.11214,-122.01435,164M,M,643.0,14400,0.1608,5.50957,2
38847600,2026-03-17 01:00:00,37.12245,-122.02698,164M,M,1602.6,14400,0.4007,6.15227,2
38876400,2026-03-17 09:00:00,37.13123,-122.02843,164M,M,984.7,28800,0.1231,2.19267,2
38890800,2026-03-17 13:00:00,37.13115,-122.02829,164M,M,15.3,14400,0.0038,5.73104,1
38905200,2026-03-17 17:00:00,37.13137,-122.02846,164M,M,28.7,14400,0.0072,5.94928,1
38934000,2026-03-18 01:00:00,37.1509,-122.03696,164M,M,2298.6,28800,0.2873,0.24397,2
38962800,2026-03-18 09:00:00,37.15455,-122.03582,164M,M,418.2,28800,0.0523,0.31436,2
38977200,2026-03-18 13:00:00,37.15656,-122.035,164M,M,235.0,14400,0.0588,6.13485,2
38991600,2026-03-18 17:00:00,37.15672,-122.03503,164M,M,18.0,14400,0.0045,0.28281,1
39020400,2026-03-19 01:00:00,37.17054,-122.02999,164M,M,1600.3,28800,0.2,5.85167,2
39049200,2026-03-19 09:00:00,37.18324,-122.03733,164M,M,1554.7,28800,0.1943,1.48138,2
39063600,2026-03-19 13:00:00,37.18325,-122.03719,164M,M,12.5,14400,0.0031,4.49441,1
39078000,2026-03-19 17:00:00,37.18322,-122.03736,164M,M,15.4,14400,0.0039,1.71734,1
39121200,2026-03-20 05:00:00,37.17883,-122.00008,164M,M,3338.6,43200,0.2782,3.64369,2
39135600,2026-03-20 09:00:00,37.17764,-122.0009,164M,M,151.0,14400,0.0377,3.67678,1
39150000,2026-03-20 13:00:00,37.17467,-122.00311,164M,M,383.9,14400,0.096,2.73108,2
39207600,2026-03-21 05:00:00,37.15775,-121.99387,164M,M,2051.9,57600,0.1282,4.33411,2
39222000,2026-03-21 09:00:00,37.15411,-122.00536,164M,M,1095.8,14400,0.2739,4.71239,2
39236400,2026-03-21 13:00:00,37.15411,-122.00537,164M,M,0.9,14400,0.0002,5.83712,1
39250800,2026-03-21 17:00:00,37.15416,-122.0054,164M,M,6.2,14400,0.0015,2.3532,1
39265200,2026-03-21 21:00:00,37.14962,-121.99967,164M,M,716.1,14400,0.179,2.51634,2
39279600,2026-03-22 01:00:00,37.13397,-121.9855,164M,M,2146.1,14400,0.5365,3.05753,3
39322800,2026-03-22 13:00:00,37.13151,-121.98524,164M,M,274.5,43200,0.0229,5.69677,1
39337200,2026-03-22 17:00:00,37.13157,-121.98529,164M,M,8.0,14400,0.002,2.4509,1
39351600,2026-03-22 21:00:00,37.12966,-121.98331,164M,M,275.5,14400,0.0689,2.69239,2
39366000,2026-03-23 01:00:00,37.12923,-121.98305,164M,M,53.1,14400,0.0133,2.95994,1
39380400,2026-03-23 05:00:00,37.11182,-121.97904,164M,M,1968.3,14400,0.4921,6.1392,2
39394800,2026-03-23 09:00:00,37.11193,-121.97906,164M,M,12.4,14400,0.0031,3.237,1
39409200,2026-03-23 13:00:00,37.11168,-121.97909,164M,M,27.9,14400,0.007,3.13847,1
39438000,2026-03-23 21:00:00,37.10403,-121.97906,164M,M,850.6,28800,0.1063,3.61917,2
39452400,2026-03-24 01:00:00,37.09469,-121.98512,164M,M,1169.4,14400,0.2923,0.8251,2
39466800,2026-03-24 05:00:00,37.09676,-121.98231,164M,M,339.3,14400,0.0848,5.24743,2
39481200,2026-03-24 09:00:00,37.1035,-121.99657,164M,M,1470.1,14400,0.3675,5.7945,2
39495600,2026-03-24 13:00:00,37.10362,-121.99665,164M,M,15.1,14400,0.0038,2.80095,1
39510000,2026-03-24 17:00:00,37.10353,-121.99661,164M,M,10.6,14400,0.0027,0.09793,1
39524400,2026-03-24 21:00:00,37.10629,-121.99627,164M,M,308.4,14400,0.0771,3.93307,2
39538800,2026-03-25 01:00:00,37.10603,-121.9966,164M,M,41.1,14400,0.0103,4.72204,1
39567600,2026-03-25 09:00:00,37.10609,-122.00443,164M,M,694.4,28800,0.0868,4.96265,2
39582000,2026-03-25 13:00:00,37.10726,-122.01017,164M,M,525.4,14400,0.1313,6.15104,2
39596400,2026-03-25 17:00:00,37.10744,-122.0102,164M,M,20.2,14400,0.005,3.97205,1
39610800,2026-03-25 21:00:00,37.08915,-122.03529,164M,M,3014.6,14400,0.7536,3.72189,3
39625200,2026-03-26 01:00:00,37.06595,-122.05435,164M,M,3084.5,14400,0.7711,4.07237,3
39639600,2026-03-26 05:00:00,37.0547,-122.07328,164M,M,2094.4,14400,0.5236,0.66643,3
39654000,2026-03-26 09:00:00,37.05746,-122.07056,164M,M,390.4,14400,0.0976,0.89268,2
39668400,2026-03-26 13:00:00,37.05755,-122.07042,164M,M,16.0,14400,0.004,3.52126,1
39682800,2026-03-26 17:00:00,37.05629,-122.07105,164M,M,150.8,14400,0.0377,0.05351,1
39697200,2026-03-26 21:00:00,37.05927,-122.07085,164M,M,331.8,14400,0.083,5.09988,2
39711600,2026-03-27 01:00:00,37.06125,-122.07693,164M,M,582.7,14400,0.1457,4.6351,2
39740400,2026-03-27 09:00:00,37.06047,-122.08954,164M,M,1122.3,28800,0.1403,1.30845,2
39754800,2026-03-27 13:00:00,37.06056,-122.08912,164M,M,38.6,14400,0.0096,3.48449,1
39769200,2026-03-27 17:00:00,37.06018,-122.08929,164M,M,44.9,14400,0.0112,3.45975,1
39798000,2026-03-28 01:00:00,37.04513,-122.0955,164M,M,1761.9,28800,0.2202,2.75941,2
39812400,2026-03-28 05:00:00,37.03949,-122.09266,164M,M,675.9,14400,0.169,4.64264,2
39826800,2026-03-28 09:00:00,37.0391,-122.09965,164M,M,621.9,14400,0.1555,5.30717,2
39855600,2026-03-28 17:00:00,37.03937,-122.10015,164M,M,53.6,28800,0.0067,1.90926,1
39870000,2026-03-28 21:00:00,37.03903,-122.09894,164M,M,113.9,14400,0.0285,1.8951,1
39884400,2026-03-29 01:00:00,37.03466,-122.08266,164M,M,1524.5,14400,0.3811,3.12666,2
39898800,2026-03-29 05:00:00,37.02985,-122.08257,164M,M,534.9,14400,0.1337,3.0935,2
39913200,2026-03-29 09:00:00,37.02703,-122.0824,164M,M,313.9,14400,0.0785,5.23542,2
39970800,2026-03-30 01:00:00,37.02732,-122.08303,164M,M,64.6,57600,0.004,2.13032,1
39985200,2026-03-30 05:00:00,37.02729,-122.08297,164M,M,6.3,14400,0.0016,1.90919,1
39999600,2026-03-30 09:00:00,37.02516,-122.07539,164M,M,713.4,14400,0.1783,4.24793,2
40014000,2026-03-30 13:00:00,37.02512,-122.07549,164M,M,9.9,14400,0.0025,2.16794,1
40028400,2026-03-30 17:00:00,37.02493,-122.07514,164M,M,37.6,14400,0.0094,3.2182,1
40057200,2026-03-31 01:00:00,36.98986,-122.07851,164M,M,3911.1,28800,0.4889,3.47848,2
40086000,2026-03-31 09:00:00,36.97679,-122.08424,164M,M,1539.9,28800,0.1925,3.01481,2
40100400,2026-03-31 13:00:00,36.97328,-122.08368,164M,M,393.5,14400,0.0984,3.09724,2
40114800,2026-03-31 17:00:00,36.96896,-122.08344,164M,M,480.8,14400,0.1202,6.09764,2
40172400,2026-04-01 09:00:00,36.97594,-122.08508,164M,M,789.7,57600,0.0494,0.43906,1
40186800,2026-04-01 13:00:00,36.97759,-122.08411,164M,M,202.7,14400,0.0507,5.82884,2
40201200,2026-04-01 17:00:00,36.98405,-122.08806,164M,M,799.4,14400,0.1999,5.15495,2
40215600,2026-04-01 21:00:00,36.99407,-122.11454,164M,M,2602.4,14400,0.6506,2.3058,3
40244400,2026-04-02 05:00:00,36.98461,-122.10144,164M,M,1568.5,28800,0.1961,0.61619,2
40258800,2026-04-02 09:00:00,36.98849,-122.098,164M,M,528.7,14400,0.1322,0.11719,2
40273200,2026-04-02 13:00:00,36.99602,-122.09689,164M,M,843.1,14400,0.2108,6.04578,2
40287600,2026-04-02 17:00:00,37.00272,-122.09892,164M,M,766.5,14400,0.1916,0.69575,2
40330800,2026-04-03 05:00:00,37.02939,-122.07102,164M,M,3864.0,43200,0.322,2.6611,2
40345200,2026-04-03 09:00:00,37.02697,-122.06944,164M,M,303.5,14400,0.0759,3.2638,2
40359600,2026-04-03 13:00:00,37.02684,-122.06946,164M,M,14.6,14400,0.0036,0.29089,1
40374000,2026-04-03 17:00:00,37.027,-122.0694,164M,M,18.6,14400,0.0046,1.27877,1
40402800,2026-04-04 01:00:00,37.02706,-122.06915,164M,M,23.2,28800,0.0029,3.94004,1
40431600,2026-04-04 09:00:00,37.02692,-122.06933,164M,M,22.3,28800,0.0028,3.77147,1
40446000,2026-04-04 13:00:00,37.02669,-122.06954,164M,M,31.6,14400,0.0079,0.35663,1
40460400,2026-04-04 17:00:00,37.02699,-122.0694,164M,M,35.6,14400,0.0089,1.28419,1
40474800,2026-04-04 21:00:00,37.02703,-122.06923,164M,M,15.7,14400,0.0039,3.40483,1
40518000,2026-04-05 09:00:00,37.02386,-122.0703,164M,M,365.1,43200,0.0304,5.28726,1
40532400,2026-04-05 13:00:00,37.02401,-122.07059,164M,M,30.7,14400,0.0077,0.36192,1
40561200,2026-04-05 21:00:00,37.02692,-122.06921,164M,M,346.0,28800,0.0432,4.87162,1
40575600,2026-04-06 01:00:00,37.02697,-122.0696,164M,M,35.1,14400,0.0088,2.18686,1
40590000,2026-04-06 05:00:00,37.02684,-122.06937,164M,M,25.0,14400,0.0063,4.36434,1
40618800,2026-04-06 13:00:00,37.02507,-122.07548,164M,M,577.0,28800,0.0721,1.15858,2
40676400,2026-04-07 05:00:00,37.02714,-122.06955,164M,M,574.5,57600,0.0359,2.59203,1
40690800,2026-04-07 09:00:00,37.02452,-122.06754,164M,M,341.6,14400,0.0854,0.08577,2
40705200,2026-04-07 13:00:00,37.02517,-122.06747,164M,M,72.5,14400,0.0181,3.19026,1
40777200,2026-04-08 09:00:00,37.00566,-122.06866,164M,M,2172.0,72000,0.1086,3.88003,2
40791600,2026-04-08 13:00:00,37.00473,-122.06972,164M,M,139.8,14400,0.035,5.13968,1
40806000,2026-04-08 17:00:00,37.00481,-122.06994,164M,M,21.5,14400,0.0054,4.392,1
40820400,2026-04-08 21:00:00,37.00428,-122.07194,164M,M,187.1,14400,0.0468,4.98317,1
40834800,2026-04-09 01:00:00,37.0102,-122.09866,164M,M,2462.2,14400,0.6156,3.47503,3
40849200,2026-04-09 05:00:00,36.99821,-122.10386,164M,M,1410.9,14400,0.3527,3.74638,2
40863600,2026-04-09 09:00:00,36.99457,-122.10701,164M,M,492.0,14400,0.123,3.27844,2
40878000,2026-04-09 13:00:00,36.99428,-122.10706,164M,M,32.6,14400,0.0081,0.56857,1
40892400,2026-04-09 17:00:00,36.99468,-122.10674,164M,M,52.8,14400,0.0132,3.54429,1
40906800,2026-04-09 21:00:00,36.99438,-122.1069,164M,M,36.3,14400,0.0091,3.86165,1
40935600,2026-04-10 05:00:00,36.98949,-122.11227,164M,M,723.3,28800,0.0904,5.50041,2
40993200,2026-04-10 21:00:00,36.99926,-122.12444,164M,M,1532.4,57600,0.0958,0.85044,2
41007600,2026-04-11 01:00:00,37.00664,-122.11391,164M,M,1244.1,14400,0.311,1.53046,2
41022000,2026-04-11 05:00:00,37.00716,-122.09774,164M,M,1437.0,14400,0.3592,0.06388,2
41036400,2026-04-11 09:00:00,37.0144,-122.09716,164M,M,806.7,14400,0.2017,0.24511,2
41108400,2026-04-12 05:00:00,37.05951,-122.08302,164M,M,5170.6,72000,0.2585,4.98619,2
41180400,2026-04-13 01:00:00,37.06057,-122.08775,164M,M,435.9,72000,0.0218,0.74968,1
41194800,2026-04-13 05:00:00,37.06063,-122.08768,164M,M,9.1,14400,0.0023,4.94872,1
41223600,2026-04-13 13:00:00,37.06117,-122.09049,164M,M,256.5,28800,0.0321,6.1705,1
41252400,2026-04-13 21:00:00,37.08401,-122.09373,164M,M,2555.9,28800,0.3195,0.59284,2
41295600,2026-04-14 09:00:00,37.15518,-122.03356,164M,M,9544.0,43200,0.7953,0.78056,3
41310000,2026-04-14 13:00:00,37.15757,-122.03059,164M,M,374.0,14400,0.0935,1.7673,2
41324400,2026-04-14 17:00:00,37.15392,-122.0076,164M,M,2077.5,14400,0.5194,2.29535,3
41338800,2026-04-14 21:00:00,37.15162,-122.00434,164M,M,385.9,14400,0.0965,2.63789,2
41367600,2026-04-15 05:00:00,37.14731,-122.00136,164M,M,547.2,28800,0.0684,3.51537,2
41382000,2026-04-15 09:00:00,37.14668,-122.00167,164M,M,75.2,14400,0.0188,2.85947,1
41396400,2026-04-15 13:00:00,37.14591,-122.00139,164M,M,89.1,14400,0.0223,1.18901,1
41410800,2026-04-15 17:00:00,37.14711,-121.99764,164M,M,358.2,14400,0.0895,4.87569,2
41425200,2026-04-15 21:00:00,37.14763,-122.0016,164M,M,355.7,14400,0.0889,4.25803,2
41439600,2026-04-16 01:00:00,37.14668,-122.00404,164M,M,240.7,14400,0.0602,5.5709,2
41454000,2026-04-16 05:00:00,37.14692,-122.0043,164M,M,35.3,14400,0.0088,4.64258,1
41468400,2026-04-16 09:00:00,37.14661,-122.00986,164M,M,494.0,14400,0.1235,2.18243,2
41482800,2026-04-16 13:00:00,37.1459,-122.00859,164M,M,137.5,14400,0.0344,0.70815,1
41497200,2026-04-16 17:00:00,37.14738,-122.007,164M,M,216.7,14400,0.0542,0.37923,2
41511600,2026-04-16 21:00:00,37.1521,-122.00464,164M,M,565.0,14400,0.1412,5.80127,2
41526000,2026-04-17 01:00:00,37.15821,-122.00865,164M,M,766.7,14400,0.1917,1.93317,2
41540400,2026-04-17 05:00:00,37.15737,-122.00587,164M,M,263.5,14400,0.0659,3.21237,2
41554800,2026-04-17 09:00:00,37.15411,-122.00616,164M,M,363.4,14400,0.0909,4.27425,2
41569200,2026-04-17 13:00:00,37.15352,-122.00774,164M,M,154.6,14400,0.0387,1.05249,1
41583600,2026-04-17 17:00:00,37.15387,-122.00697,164M,M,78.6,14400,0.0196,5.98367,1
41598000,2026-04-17 21:00:00,37.15818,-122.00864,164M,M,501.6,14400,0.1254,2.2674,2
41612400,2026-04-18 01:00:00,37.15816,-122.00861,164M,M,3.5,14400,0.0009,4.15208,1
41626800,2026-04-18 05:00:00,37.15815,-122.00863,164M,M,2.1,14400,0.0005,4.24722,1
41641200,2026-04-18 09:00:00,37.15807,-122.00883,164M,M,19.8,14400,0.005,3.351,1
41655600,2026-04-18 13:00:00,37.15792,-122.00887,164M,M,17.1,14400,0.0043,3.14159,1
41670000,2026-04-18 17:00:00,37.15791,-122.00887,164M,M,1.1,14400,0.0003,1.48734,1
41684400,2026-04-18 21:00:00,37.15792,-122.00872,164M,M,13.3,14400,0.0033,0.75548,1
41698800,2026-04-19 01:00:00,37.15803,-122.00859,164M,M,16.8,14400,0.0042,5.45209,1
41713200,2026-04-19 05:00:00,37.15811,-122.0087,164M,M,13.2,14400,0.0033,3.35562,1
41742000,2026-04-19 13:00:00,37.15789,-122.00876,164M,M,25.0,28800,0.0031,4.44973,1
41756400,2026-04-19 17:00:00,37.15786,-122.0089,164M,M,12.8,14400,0.0032,2.89558,1
41770800,2026-04-19 21:00:00,37.15713,-122.00867,164M,M,83.7,14400,0.0209,0.25664,1
41785200,2026-04-20 01:00:00,37.17389,-122.00315,164M,M,1926.7,14400,0.4817,3.45147,2
41799600,2026-04-20 05:00:00,37.15669,-122.01006,164M,M,2008.2,14400,0.502,0.67684,3
41828400,2026-04-20 13:00:00,37.15792,-122.00882,164M,M,175.4,28800,0.0219,3.47073,1
41842800,2026-04-20 17:00:00,37.15785,-122.00885,164M,M,8.2,14400,0.0021,0.91433,1
41871600,2026-04-21 01:00:00,37.1582,-122.00828,164M,M,63.8,28800,0.008,1.01049,1
41886000,2026-04-21 05:00:00,37.15821,-122.00826,164M,M,2.1,14400,0.0005,3.14159,1
41900400,2026-04-21 09:00:00,37.15813,-122.00826,164M,M,8.9,14400,0.0022,4.44973,1
41914800,2026-04-21 13:00:00,37.15801,-122.00882,164M,M,51.4,14400,0.0128,1.25075,1
41929200,2026-04-21 17:00:00,37.15815,-122.00829,164M,M,49.5,14400,0.0124,0.56759,1
41943600,2026-04-21 21:00:00,37.1582,-122.00825,164M,M,6.6,14400,0.0016,3.81448,1
41958000,2026-04-22 01:00:00,37.15818,-122.00827,164M,M,2.8,14400,0.0007,5.46743,1
41972400,2026-04-22 05:00:00,37.15821,-122.00831,164M,M,4.9,14400,0.0012,1.96694,1
41986800,2026-04-22 09:00:00,37.1582,-122.00828,164M,M,2.9,14400,0.0007,3.52079,1
42001200,2026-04-22 13:00:00,37.15818,-122.00829,164M,M,2.4,14400,0.0006,0.44604,1
42015600,2026-04-22 17:00:00,37.15823,-122.00826,164M,M,6.2,14400,0.0015,3.14159,1
42030000,2026-04-22 21:00:00,37.15821,-122.00826,164M,M,2.2,14400,0.0006,4.26443,1
42044400,2026-04-23 01:00:00,37.15803,-122.00873,164M,M,46.2,14400,0.0116,1.1671,1
42058800,2026-04-23 05:00:00,37.15819,-122.00826,164M,M,45.3,14400,0.0113,4.15208,1
42073200,2026-04-23 09:00:00,37.15818,-122.00828,164M,M,2.1,14400,0.0005,4.25141,1
42087600,2026-04-23 13:00:00,37.15799,-122.00876,164M,M,47.5,14400,0.0119,0.48838,1
42102000,2026-04-23 17:00:00,37.15802,-122.00874,164M,M,3.8,14400,0.0009,0.0,1
42116400,2026-04-23 21:00:00,37.15809,-122.00874,164M,M,7.8,14400,0.0019,1.10563,1
42130800,2026-04-24 01:00:00,37.15813,-122.00864,164M,M,9.9,14400,0.0025,2.72025,1
42145200,2026-04-24 05:00:00,37.14721,-122.0025,164M,M,1330.6,14400,0.3327,4.67225,2
42159600,2026-04-24 09:00:00,37.14697,-122.00999,164M,M,664.4,14400,0.1661,4.3411,2
42174000,2026-04-24 13:00:00,37.14688,-122.01028,164M,M,27.6,14400,0.0069,5.27263,1
42188400,2026-04-24 17:00:00,37.14695,-122.01042,164M,M,14.6,14400,0.0037,5.45422,1
42202800,2026-04-24 21:00:00,37.15965,-122.02781,164M,M,2090.3,14400,0.5226,3.15916,3
42217200,2026-04-25 01:00:00,37.13832,-122.02828,164M,M,2372.2,14400,0.593,2.74681,3
42246000,2026-04-25 09:00:00,37.11003,-122.0135,164M,M,3407.7,28800,0.426,2.25912,2
42260400,2026-04-25 13:00:00,37.10696,-122.00882,164M,M,537.4,14400,0.1343,1.84203,2
42274800,2026-04-25 17:00:00,37.10444,-121.99746,164M,M,1045.7,14400,0.2614,1.66542,2
42303600,2026-04-26 01:00:00,37.10334,-121.98294,164M,M,1293.5,28800,0.1617,5.40864,2
42318000,2026-04-26 05:00:00,37.10342,-121.98306,164M,M,13.9,14400,0.0035,0.92476,1
42332400,2026-04-26 09:00:00,37.10624,-121.97837,164M,M,520.9,14400,0.1302,5.54279,2
42346800,2026-04-26 13:00:00,37.1072,-121.97947,164M,M,144.6,14400,0.0362,2.80096,1
42361200,2026-04-26 17:00:00,37.10711,-121.97943,164M,M,10.6,14400,0.0027,3.73833,1
42375600,2026-04-26 21:00:00,37.10684,-121.97966,164M,M,36.3,14400,0.0091,2.96229,1
42390000,2026-04-27 01:00:00,37.10662,-121.97961,164M,M,24.9,14400,0.0062,3.77902,1
42404400,2026-04-27 05:00:00,37.10648,-121.97974,164M,M,19.4,14400,0.0048,0.1754,1
42418800,2026-04-27 09:00:00,37.1072,-121.97958,164M,M,81.3,14400,0.0203,2.3255,1
42433200,2026-04-27 13:00:00,37.10717,-121.97954,164M,M,4.9,14400,0.0012,5.89305,1
42447600,2026-04-27 17:00:00,37.10781,-121.97987,164M,M,76.9,14400,0.0192,2.77766,1
42462000,2026-04-27 21:00:00,37.10714,-121.97955,164M,M,79.7,14400,0.0199,5.94716,1
42490800,2026-04-28 05:00:00,37.13186,-121.99038,164M,M,2911.6,28800,0.364,1.72632,2
42505200,2026-04-28 09:00:00,37.13185,-121.9903,164M,M,7.2,14400,0.0018,5.15767,1
42519600,2026-04-28 13:00:00,37.13298,-121.99327,164M,M,291.7,14400,0.0729,4.75283,2
42534000,2026-04-28 17:00:00,37.13299,-121.99358,164M,M,27.5,14400,0.0069,6.1421,1
42577200,2026-04-29 05:00:00,37.16873,-121.99995,164M,M,4014.0,43200,0.3345,5.23229,2
42591600,2026-04-29 09:00:00,37.16899,-122.00052,164M,M,58.2,14400,0.0145,1.01043,1
42606000,2026-04-29 13:00:00,37.169,-122.0005,164M,M,2.1,14400,0.0005,2.3147,1
42620400,2026-04-29 17:00:00,37.16867,-122.00005,164M,M,54.2,14400,0.0135,5.51099,1
42634800,2026-04-29 21:00:00,37.16885,-122.00027,164M,M,27.9,14400,0.007,3.05021,1
42663600,2026-04-30 05:00:00,37.15911,-121.99915,164M,M,1087.6,28800,0.1359,5.09802,2
42706800,2026-04-30 17:00:00,37.15922,-121.99949,164M,M,32.5,43200,0.0027,3.28225,1
42750000,2026-05-01 05:00:00,37.11005,-122.00822,164M,M,5522.0,43200,0.4602,2.1904,2
42778800,2026-05-01 13:00:00,37.10349,-121.99669,164M,M,1256.0,28800,0.157,1.56083,2
42793200,2026-05-01 17:00:00,37.10351,-121.99417,164M,M,223.5,14400,0.0559,1.24248,2
42807600,2026-05-01 21:00:00,37.10511,-121.98828,164M,M,551.8,14400,0.138,1.82632,2
42822000,2026-05-02 01:00:00,37.10332,-121.97969,164M,M,787.4,14400,0.1968,0.03322,2
42836400,2026-05-02 05:00:00,37.10356,-121.97968,164M,M,26.7,14400,0.0067,5.97438,1
42850800,2026-05-02 09:00:00,37.10631,-121.98078,164M,M,321.0,14400,0.0802,0.0,2
42865200,2026-05-02 13:00:00,37.10638,-121.98078,164M,M,7.8,14400,0.0019,5.51975,1
42879600,2026-05-02 17:00:00,37.10653,-121.98096,164M,M,23.1,14400,0.0058,2.83692,1
42894000,2026-05-02 21:00:00,37.10303,-121.97958,164M,M,408.0,14400,0.102,3.37986,2
42922800,2026-05-03 05:00:00,37.07961,-121.98671,164M,M,2679.9,28800,0.335,5.20535,2
42937200,2026-05-03 09:00:00,37.07967,-121.98685,164M,M,14.1,14400,0.0035,5.30854,1
42951600,2026-05-03 13:00:00,37.08525,-121.99716,164M,M,1105.2,14400,0.2763,5.98825,2
42966000,2026-05-03 17:00:00,37.08995,-121.99895,164M,M,546.2,14400,0.1366,4.15224,2
42994800,2026-05-04 01:00:00,37.0833,-122.01224,164M,M,1391.6,28800,0.1739,3.37048,2
43023600,2026-05-04 09:00:00,37.07854,-122.01363,164M,M,543.5,28800,0.0679,4.9727,2
43038000,2026-05-04 13:00:00,37.07871,-122.01443,164M,M,73.4,14400,0.0184,3.65956,1
43052400,2026-05-04 17:00:00,37.07864,-122.01448,164M,M,9.0,14400,0.0022,5.75283,1
43066800,2026-05-04 21:00:00,37.08366,-122.01817,164M,M,647.1,14400,0.1618,0.84055,2
43095600,2026-05-05 05:00:00,37.08371,-122.0181,164M,M,8.3,28800,0.001,6.23092,1
43110000,2026-05-05 09:00:00,37.08432,-122.01814,164M,M,67.9,14400,0.017,6.19626,1
43124400,2026-05-05 13:00:00,37.08551,-122.01827,164M,M,132.8,14400,0.0332,1.01092,1
43138800,2026-05-05 17:00:00,37.08552,-122.01825,164M,M,2.1,14400,0.0005,5.84318,1
43153200,2026-05-05 21:00:00,37.08735,-122.01933,164M,M,224.9,14400,0.0562,4.45004,2
43182000,2026-05-06 05:00:00,37.08429,-122.03361,164M,M,1311.6,28800,0.1639,3.51498,2
43196400,2026-05-06 09:00:00,37.06331,-122.04391,164M,M,2505.5,14400,0.6264,6.26284,3
43210800,2026-05-06 13:00:00,37.07233,-122.04414,164M,M,1003.2,14400,0.2508,0.43757,2
43225200,2026-05-06 17:00:00,37.07673,-122.04156,164M,M,540.2,14400,0.135,6.23996,2
43239600,2026-05-06 21:00:00,37.08337,-122.04192,164M,M,739.0,14400,0.1848,3.11134,2
43268400,2026-05-07 05:00:00,37.07678,-122.04167,164M,M,733.1,28800,0.0916,5.76521,2
43282800,2026-05-07 09:00:00,37.07685,-122.04172,164M,M,9.0,14400,0.0022,3.69407,1
43326000,2026-05-07 21:00:00,37.06524,-122.05069,164M,M,1516.6,43200,0.1264,4.67049,2
43369200,2026-05-08 09:00:00,37.06383,-122.09262,164M,M,3723.7,43200,0.3103,0.4889,2
43383600,2026-05-08 13:00:00,37.06386,-122.0926,164M,M,3.8,14400,0.0009,3.28322,1
43426800,2026-05-09 01:00:00,37.03906,-122.09703,164M,M,2785.5,43200,0.2321,3.26673,2
43455600,2026-05-09 09:00:00,36.9929,-122.1043,164M,M,5173.2,28800,0.6466,5.06432,3
43470000,2026-05-09 13:00:00,36.99373,-122.10713,164M,M,267.7,14400,0.0669,2.48133,2
43484400,2026-05-09 17:00:00,36.99337,-122.10678,164M,M,50.7,14400,0.0127,1.75931,1
43498800,2026-05-09 21:00:00,36.99103,-122.09143,164M,M,1387.9,14400,0.347,2.41352,2
43527600,2026-05-10 05:00:00,36.98577,-122.08556,164M,M,783.5,28800,0.0979,4.95197,2
