animal_id,sex,latitude,longitude,timestamp,color_hex
164M,M,37.15091,-122.08778,24 Mar 2025 3:00 PM,#1976d2
164M,M,37.15113,-122.08787,24 Mar 2025 7:00 PM,#1976d2
164M,M,37.12749,-122.05523,24 Mar 2025 11:00 PM,#1976d2
164M,M,37.10643,-122.01419,25 Mar 2025 3:00 AM,#1976d2
164M,M,37.09654,-121.98473,25 Mar 2025 7:00 AM,#1976d2
164M,M,37.09072,-121.99226,25 Mar 2025 11:00 AM,#1976d2
164M,M,37.08647,-121.9975,25 Mar 2025 3:00 PM,#1976d2
164M,M,37.08644,-121.99758,25 Mar 2025 7:00 PM,#1976d2
164M,M,37.08954,-122.0219,25 Mar 2025 11:00 PM,#1976d2
164M,M,37.08262,-122.06041,26 Mar 2025 3:00 AM,#1976d2
164M,M,37.10562,-122.08278,26 Mar 2025 7:00 AM,#1976d2
164M,M,37.11094,-122.08643,26 Mar 2025 11:00 AM,#1976d2
164M,M,37.13769,-122.08585,26 Mar 2025 3:00 PM,#1976d2
164M,M,37.14627,-122.0871,26 Mar 2025 11:00 PM,#1976d2
164M,M,37.15431,-122.14417,27 Mar 2025 11:00 AM,#1976d2
164M,M,37.15434,-122.14417,27 Mar 2025 3:00 PM,#1976d2
164M,M,37.15418,-122.14432,27 Mar 2025 7:00 PM,#1976d2
164M,M,37.15503,-122.14285,27 Mar 2025 11:00 PM,#1976d2
164M,M,37.15524,-122.13838,28 Mar 2025 3:00 AM,#1976d2
164M,M,37.15638,-122.14662,28 Mar 2025 10:00 AM,#1976d2
164M,M,37.15621,-122.14686,28 Mar 2025 2:00 PM,#1976d2
164M,M,37.15639,-122.14667,28 Mar 2025 6:00 PM,#1976d2
164M,M,37.15508,-122.139,28 Mar 2025 10:00 PM,#1976d2
164M,M,37.15543,-122.13838,29 Mar 2025 2:00 AM,#1976d2
164M,M,37.14776,-122.14427,29 Mar 2025 6:00 AM,#1976d2
164M,M,37.14542,-122.14426,29 Mar 2025 10:00 AM,#1976d2
164M,M,37.1455,-122.14423,29 Mar 2025 2:00 PM,#1976d2
164M,M,37.14548,-122.14384,29 Mar 2025 6:00 PM,#1976d2
164M,M,37.13655,-122.12347,29 Mar 2025 10:00 PM,#1976d2
164M,M,37.16458,-122.09664,30 Mar 2025 2:00 AM,#1976d2
164M,M,37.16674,-122.07936,30 Mar 2025 6:00 AM,#1976d2
164M,M,37.16384,-122.07231,30 Mar 2025 10:00 AM,#1976d2
164M,M,37.16166,-122.06834,30 Mar 2025 2:00 PM,#1976d2
164M,M,37.16157,-122.0686,30 Mar 2025 6:00 PM,#1976d2
164M,M,37.17022,-122.044,30 Mar 2025 10:00 PM,#1976d2
164M,M,37.17661,-122.0136,31 Mar 2025 2:00 AM,#1976d2
164M,M,37.15361,-122.00785,31 Mar 2025 6:00 AM,#1976d2
164M,M,37.14813,-122.00338,31 Mar 2025 10:00 AM,#1976d2
164M,M,37.14796,-122.0031,31 Mar 2025 2:00 PM,#1976d2
164M,M,37.14781,-122.00273,31 Mar 2025 6:00 PM,#1976d2
164M,M,37.14292,-122.00159,31 Mar 2025 10:00 PM,#1976d2
164M,M,37.14287,-122.00159,1 Apr 2025 2:00 AM,#1976d2
164M,M,37.1431,-122.00161,1 Apr 2025 6:00 AM,#1976d2
164M,M,37.14272,-122.0012,1 Apr 2025 10:00 AM,#1976d2
164M,M,37.14299,-122.00139,1 Apr 2025 2:00 PM,#1976d2
164M,M,37.14293,-122.00141,1 Apr 2025 6:00 PM,#1976d2
164M,M,37.14294,-122.00173,1 Apr 2025 10:00 PM,#1976d2
164M,M,37.14296,-122.00168,2 Apr 2025 2:00 AM,#1976d2
164M,M,37.14313,-122.00173,2 Apr 2025 6:00 AM,#1976d2
164M,M,37.14274,-122.0012,2 Apr 2025 10:00 AM,#1976d2
164M,M,37.14296,-122.0015,2 Apr 2025 2:00 PM,#1976d2
164M,M,37.14294,-122.00149,2 Apr 2025 6:00 PM,#1976d2
164M,M,37.14294,-122.00185,2 Apr 2025 10:00 PM,#1976d2
164M,M,37.14299,-122.00178,3 Apr 2025 2:00 AM,#1976d2
164M,M,37.14304,-122.00179,3 Apr 2025 6:00 AM,#1976d2
164M,M,37.14292,-122.00138,3 Apr 2025 10:00 AM,#1976d2
164M,M,37.14286,-122.00133,3 Apr 2025 2:00 PM,#1976d2
164M,M,37.14291,-122.00137,3 Apr 2025 6:00 PM,#1976d2
164M,M,37.14319,-122.00176,3 Apr 2025 10:00 PM,#1976d2
164M,M,37.13166,-122.01122,4 Apr 2025 2:00 AM,#1976d2
164M,M,37.10797,-122.00169,4 Apr 2025 6:00 AM,#1976d2
164M,M,37.10558,-122.00576,4 Apr 2025 10:00 AM,#1976d2
164M,M,37.10444,-122.00594,4 Apr 2025 2:00 PM,#1976d2
164M,M,37.10959,-122.00772,4 Apr 2025 6:00 PM,#1976d2
164M,M,37.12872,-122.02396,4 Apr 2025 10:00 PM,#1976d2
164M,M,37.14331,-122.00192,5 Apr 2025 2:00 AM,#1976d2
164M,M,37.14296,-122.00172,5 Apr 2025 6:00 AM,#1976d2
164M,M,37.14628,-122.00141,5 Apr 2025 10:00 AM,#1976d2
164M,M,37.14655,-122.00136,5 Apr 2025 2:00 PM,#1976d2
164M,M,37.14653,-122.00136,5 Apr 2025 6:00 PM,#1976d2
164M,M,37.15408,-122.00941,5 Apr 2025 10:00 PM,#1976d2
164M,M,37.15652,-122.03261,6 Apr 2025 2:00 AM,#1976d2
164M,M,37.14307,-122.06816,6 Apr 2025 6:00 AM,#1976d2
164M,M,37.14853,-122.07487,6 Apr 2025 10:00 AM,#1976d2
164M,M,37.14842,-122.07546,6 Apr 2025 2:00 PM,#1976d2
164M,M,37.1518,-122.07915,6 Apr 2025 6:00 PM,#1976d2
164M,M,37.16833,-122.08691,6 Apr 2025 10:00 PM,#1976d2
164M,M,37.17485,-122.09373,7 Apr 2025 2:00 AM,#1976d2
164M,M,37.17402,-122.11532,7 Apr 2025 6:00 AM,#1976d2
164M,M,37.17342,-122.11505,7 Apr 2025 10:00 AM,#1976d2
164M,M,37.17283,-122.11443,7 Apr 2025 2:00 PM,#1976d2
164M,M,37.1617,-122.11807,7 Apr 2025 6:00 PM,#1976d2
164M,M,37.15387,-122.11429,7 Apr 2025 10:00 PM,#1976d2
164M,M,37.13145,-122.11263,8 Apr 2025 2:00 AM,#1976d2
164M,M,37.10101,-122.09431,8 Apr 2025 6:00 AM,#1976d2
164M,M,37.1014,-122.09505,8 Apr 2025 10:00 AM,#1976d2
164M,M,37.10143,-122.09502,8 Apr 2025 2:00 PM,#1976d2
164M,M,37.1015,-122.09509,8 Apr 2025 6:00 PM,#1976d2
164M,M,37.09685,-122.08339,8 Apr 2025 10:00 PM,#1976d2
164M,M,37.0942,-122.06473,9 Apr 2025 2:00 AM,#1976d2
164M,M,37.09203,-122.064,9 Apr 2025 6:00 AM,#1976d2
164M,M,37.09407,-122.06076,9 Apr 2025 10:00 AM,#1976d2
164M,M,37.094,-122.06071,9 Apr 2025 2:00 PM,#1976d2
164M,M,37.09412,-122.06078,9 Apr 2025 6:00 PM,#1976d2
164M,M,37.08286,-122.04402,9 Apr 2025 10:00 PM,#1976d2
164M,M,37.07618,-122.02328,10 Apr 2025 2:00 AM,#1976d2
164M,M,37.10189,-121.99348,10 Apr 2025 6:00 AM,#1976d2
164M,M,37.10833,-122.01182,10 Apr 2025 10:00 AM,#1976d2
164M,M,37.11334,-122.01553,10 Apr 2025 2:00 PM,#1976d2
164M,M,37.11316,-122.0156,10 Apr 2025 6:00 PM,#1976d2
164M,M,37.13616,-122.00759,10 Apr 2025 10:00 PM,#1976d2
164M,M,37.17599,-122.00253,11 Apr 2025 2:00 AM,#1976d2
164M,M,37.17566,-122.03143,11 Apr 2025 6:00 AM,#1976d2
164M,M,37.17566,-122.03139,11 Apr 2025 10:00 AM,#1976d2
164M,M,37.17551,-122.03136,11 Apr 2025 2:00 PM,#1976d2
164M,M,37.17573,-122.03125,11 Apr 2025 6:00 PM,#1976d2
164M,M,37.17224,-122.04903,11 Apr 2025 10:00 PM,#1976d2
164M,M,37.16101,-122.08617,12 Apr 2025 2:00 AM,#1976d2
164M,M,37.14673,-122.09855,12 Apr 2025 6:00 AM,#1976d2
164M,M,37.14662,-122.09853,12 Apr 2025 10:00 AM,#1976d2
164M,M,37.14629,-122.10088,12 Apr 2025 2:00 PM,#1976d2
164M,M,37.14639,-122.101,12 Apr 2025 6:00 PM,#1976d2
164M,M,37.14379,-122.0985,12 Apr 2025 10:00 PM,#1976d2
164M,M,37.14174,-122.10107,13 Apr 2025 2:00 AM,#1976d2
164M,M,37.15325,-122.11573,13 Apr 2025 6:00 AM,#1976d2
164M,M,37.15542,-122.10822,13 Apr 2025 10:00 AM,#1976d2
164M,M,37.15438,-122.1085,13 Apr 2025 2:00 PM,#1976d2
164M,M,37.15517,-122.10796,13 Apr 2025 6:00 PM,#1976d2
164M,M,37.15477,-122.1045,13 Apr 2025 10:00 PM,#1976d2
164M,M,37.15467,-122.10513,14 Apr 2025 2:00 AM,#1976d2
164M,M,37.15492,-122.10486,14 Apr 2025 6:00 AM,#1976d2
164M,M,37.15675,-122.10764,14 Apr 2025 10:00 AM,#1976d2
164M,M,37.15635,-122.10738,14 Apr 2025 2:00 PM,#1976d2
164M,M,37.15559,-122.11358,14 Apr 2025 6:00 PM,#1976d2
164M,M,37.15544,-122.11352,14 Apr 2025 10:00 PM,#1976d2
164M,M,37.15539,-122.1136,15 Apr 2025 2:00 AM,#1976d2
164M,M,37.15551,-122.11353,15 Apr 2025 6:00 AM,#1976d2
164M,M,37.16805,-122.08289,15 Apr 2025 10:00 AM,#1976d2
164M,M,37.16521,-122.0802,15 Apr 2025 2:00 PM,#1976d2
164M,M,37.16702,-122.08047,15 Apr 2025 6:00 PM,#1976d2
164M,M,37.16383,-122.06553,15 Apr 2025 10:00 PM,#1976d2
164M,M,37.16386,-122.06543,16 Apr 2025 2:00 AM,#1976d2
164M,M,37.15617,-122.03402,16 Apr 2025 6:00 AM,#1976d2
164M,M,37.15636,-122.03346,16 Apr 2025 10:00 AM,#1976d2
164M,M,37.15636,-122.03349,16 Apr 2025 2:00 PM,#1976d2
164M,M,37.15798,-122.03001,16 Apr 2025 6:00 PM,#1976d2
164M,M,37.15398,-122.00779,16 Apr 2025 10:00 PM,#1976d2
164M,M,37.16699,-122.01313,17 Apr 2025 2:00 AM,#1976d2
164M,M,37.17141,-122.00648,17 Apr 2025 6:00 AM,#1976d2
164M,M,37.17196,-122.00412,17 Apr 2025 10:00 AM,#1976d2
164M,M,37.17121,-122.00333,17 Apr 2025 2:00 PM,#1976d2
164M,M,37.17125,-122.00333,17 Apr 2025 6:00 PM,#1976d2
164M,M,37.18219,-122.03548,17 Apr 2025 10:00 PM,#1976d2
164M,M,37.16882,-122.06996,18 Apr 2025 2:00 AM,#1976d2
164M,M,37.16781,-122.07331,18 Apr 2025 6:00 AM,#1976d2
164M,M,37.16787,-122.07315,18 Apr 2025 10:00 AM,#1976d2
164M,M,37.16459,-122.07191,18 Apr 2025 2:00 PM,#1976d2
164M,M,37.16454,-122.07199,18 Apr 2025 6:00 PM,#1976d2
164M,M,37.16183,-122.07024,18 Apr 2025 10:00 PM,#1976d2
164M,M,37.15821,-122.10283,19 Apr 2025 2:00 AM,#1976d2
164M,M,37.15849,-122.10269,19 Apr 2025 6:00 AM,#1976d2
164M,M,37.15646,-122.0951,19 Apr 2025 10:00 AM,#1976d2
164M,M,37.1559,-122.09497,19 Apr 2025 2:00 PM,#1976d2
164M,M,37.15604,-122.09484,19 Apr 2025 6:00 PM,#1976d2
164M,M,37.14571,-122.09549,19 Apr 2025 10:00 PM,#1976d2
164M,M,37.14704,-122.10037,20 Apr 2025 2:00 AM,#1976d2
164M,M,37.14708,-122.1003,20 Apr 2025 6:00 AM,#1976d2
164M,M,37.14223,-122.09652,20 Apr 2025 10:00 AM,#1976d2
164M,M,37.14235,-122.09645,20 Apr 2025 2:00 PM,#1976d2
164M,M,37.14231,-122.09642,20 Apr 2025 6:00 PM,#1976d2
164M,M,37.12882,-122.09223,20 Apr 2025 10:00 PM,#1976d2
164M,M,37.14308,-122.06822,21 Apr 2025 2:00 AM,#1976d2
164M,M,37.14322,-122.06808,21 Apr 2025 6:00 AM,#1976d2
164M,M,37.15273,-122.03152,21 Apr 2025 10:00 AM,#1976d2
164M,M,37.15287,-122.03154,21 Apr 2025 2:00 PM,#1976d2
164M,M,37.15268,-122.03148,21 Apr 2025 6:00 PM,#1976d2
164M,M,37.15295,-122.03271,21 Apr 2025 10:00 PM,#1976d2
164M,M,37.15352,-122.03162,22 Apr 2025 2:00 AM,#1976d2
164M,M,37.15284,-122.0317,22 Apr 2025 6:00 AM,#1976d2
164M,M,37.15281,-122.03149,22 Apr 2025 10:00 AM,#1976d2
164M,M,37.15289,-122.03144,22 Apr 2025 2:00 PM,#1976d2
164M,M,37.15278,-122.03156,22 Apr 2025 6:00 PM,#1976d2
164M,M,37.1528,-122.03157,22 Apr 2025 10:00 PM,#1976d2
164M,M,37.15275,-122.03153,23 Apr 2025 2:00 AM,#1976d2
164M,M,37.15274,-122.03135,23 Apr 2025 6:00 AM,#1976d2
164M,M,37.15286,-122.03162,23 Apr 2025 10:00 AM,#1976d2
164M,M,37.15279,-122.03169,23 Apr 2025 2:00 PM,#1976d2
164M,M,37.15279,-122.03133,23 Apr 2025 6:00 PM,#1976d2
164M,M,37.15595,-122.03281,23 Apr 2025 10:00 PM,#1976d2
164M,M,37.15424,-122.0078,24 Apr 2025 2:00 AM,#1976d2
164M,M,37.15284,-122.03132,24 Apr 2025 6:00 AM,#1976d2
164M,M,37.15278,-122.03147,24 Apr 2025 10:00 AM,#1976d2
164M,M,37.15293,-122.03155,24 Apr 2025 2:00 PM,#1976d2
164M,M,37.15285,-122.03166,24 Apr 2025 6:00 PM,#1976d2
164M,M,37.15352,-122.03241,24 Apr 2025 10:00 PM,#1976d2
164M,M,37.15311,-122.03188,25 Apr 2025 2:00 AM,#1976d2
164M,M,37.15315,-122.03163,25 Apr 2025 6:00 AM,#1976d2
164M,M,37.15276,-122.03281,25 Apr 2025 10:00 AM,#1976d2
164M,M,37.15289,-122.03165,25 Apr 2025 2:00 PM,#1976d2
164M,M,37.15292,-122.03133,25 Apr 2025 6:00 PM,#1976d2
164M,M,37.15259,-122.03168,25 Apr 2025 10:00 PM,#1976d2
164M,M,37.15316,-122.03179,26 Apr 2025 2:00 AM,#1976d2
164M,M,37.15344,-122.03111,26 Apr 2025 6:00 AM,#1976d2
164M,M,37.15274,-122.03174,26 Apr 2025 10:00 AM,#1976d2
164M,M,37.15288,-122.0314,26 Apr 2025 2:00 PM,#1976d2
164M,M,37.15298,-122.03138,26 Apr 2025 6:00 PM,#1976d2
164M,M,37.14846,-122.03653,26 Apr 2025 10:00 PM,#1976d2
164M,M,37.1215,-122.05417,27 Apr 2025 2:00 AM,#1976d2
164M,M,37.09363,-122.0649,27 Apr 2025 6:00 AM,#1976d2
164M,M,37.09341,-122.06462,27 Apr 2025 10:00 AM,#1976d2
164M,M,37.09355,-122.06471,27 Apr 2025 2:00 PM,#1976d2
164M,M,37.09675,-122.0723,27 Apr 2025 6:00 PM,#1976d2
164M,M,37.13018,-122.07215,27 Apr 2025 10:00 PM,#1976d2
164M,M,37.16205,-122.08534,28 Apr 2025 2:00 AM,#1976d2
164M,M,37.1636,-122.06876,28 Apr 2025 6:00 AM,#1976d2
164M,M,37.15911,-122.05447,28 Apr 2025 10:00 AM,#1976d2
164M,M,37.15869,-122.05334,28 Apr 2025 2:00 PM,#1976d2
164M,M,37.15869,-122.05357,28 Apr 2025 6:00 PM,#1976d2
164M,M,37.17081,-122.03855,28 Apr 2025 10:00 PM,#1976d2
164M,M,37.15415,-122.00773,29 Apr 2025 2:00 AM,#1976d2
164M,M,37.13545,-121.99347,29 Apr 2025 6:00 AM,#1976d2
164M,M,37.13344,-121.99359,29 Apr 2025 10:00 AM,#1976d2
164M,M,37.13067,-121.99297,29 Apr 2025 2:00 PM,#1976d2
164M,M,37.12968,-121.99367,29 Apr 2025 6:00 PM,#1976d2
164M,M,37.10555,-121.99736,29 Apr 2025 10:00 PM,#1976d2
164M,M,37.1044,-121.99729,30 Apr 2025 2:00 AM,#1976d2
164M,M,37.10471,-121.99783,30 Apr 2025 6:00 AM,#1976d2
164M,M,37.10429,-121.99741,30 Apr 2025 10:00 AM,#1976d2
164M,M,37.10788,-122.00104,30 Apr 2025 2:00 PM,#1976d2
164M,M,37.10796,-122.00103,30 Apr 2025 6:00 PM,#1976d2
164M,M,37.108,-122.00116,30 Apr 2025 10:00 PM,#1976d2
164M,M,37.10798,-122.00115,1 May 2025 2:00 AM,#1976d2
164M,M,37.1088,-122.00372,1 May 2025 6:00 AM,#1976d2
164M,M,37.10737,-122.01019,1 May 2025 10:00 AM,#1976d2
164M,M,37.1142,-122.01794,1 May 2025 2:00 PM,#1976d2
164M,M,37.11438,-122.01807,1 May 2025 6:00 PM,#1976d2
164M,M,37.12849,-122.05505,1 May 2025 10:00 PM,#1976d2
164M,M,37.14717,-122.08722,2 May 2025 2:00 AM,#1976d2
164M,M,37.15643,-122.10683,2 May 2025 6:00 AM,#1976d2
164M,M,37.15533,-122.10738,2 May 2025 10:00 AM,#1976d2
164M,M,37.15539,-122.10754,2 May 2025 2:00 PM,#1976d2
164M,M,37.15612,-122.10847,2 May 2025 6:00 PM,#1976d2
164M,M,37.15144,-122.1142,2 May 2025 10:00 PM,#1976d2
164M,M,37.13006,-122.12955,3 May 2025 2:00 AM,#1976d2
164M,M,37.13132,-122.13125,3 May 2025 6:00 AM,#1976d2
164M,M,37.13121,-122.13135,3 May 2025 10:00 AM,#1976d2
164M,M,37.1313,-122.13123,3 May 2025 2:00 PM,#1976d2
164M,M,37.13134,-122.13126,3 May 2025 6:00 PM,#1976d2
164M,M,37.1188,-122.13025,3 May 2025 10:00 PM,#1976d2
164M,M,37.11297,-122.12862,4 May 2025 2:00 AM,#1976d2
164M,M,37.10945,-122.11972,4 May 2025 6:00 AM,#1976d2
164M,M,37.10849,-122.11833,4 May 2025 10:00 AM,#1976d2
164M,M,37.10831,-122.11854,4 May 2025 2:00 PM,#1976d2
164M,M,37.10854,-122.11842,4 May 2025 6:00 PM,#1976d2
164M,M,37.08911,-122.12398,4 May 2025 10:00 PM,#1976d2
164M,M,37.06812,-122.08261,5 May 2025 2:00 AM,#1976d2
164M,M,37.06217,-122.07542,5 May 2025 6:00 AM,#1976d2
164M,M,37.06136,-122.07117,5 May 2025 10:00 AM,#1976d2
164M,M,37.06135,-122.07128,5 May 2025 2:00 PM,#1976d2
164M,M,37.0614,-122.07124,5 May 2025 6:00 PM,#1976d2
164M,M,37.06831,-122.06692,5 May 2025 10:00 PM,#1976d2
164M,M,37.09466,-122.06084,6 May 2025 2:00 AM,#1976d2
164M,M,37.13148,-122.04575,6 May 2025 6:00 AM,#1976d2
164M,M,37.13469,-122.03886,6 May 2025 10:00 AM,#1976d2
164M,M,37.1422,-122.03484,6 May 2025 2:00 PM,#1976d2
164M,M,37.15609,-122.03279,6 May 2025 6:00 PM,#1976d2
164M,M,37.15696,-122.00254,6 May 2025 10:00 PM,#1976d2
164M,M,37.18121,-122.02903,7 May 2025 2:00 AM,#1976d2
164M,M,37.1827,-122.03789,7 May 2025 6:00 AM,#1976d2
164M,M,37.18396,-122.03675,7 May 2025 10:00 AM,#1976d2
164M,M,37.1824,-122.03632,7 May 2025 2:00 PM,#1976d2
164M,M,37.18164,-122.03638,7 May 2025 6:00 PM,#1976d2
164M,M,37.18246,-122.03611,7 May 2025 10:00 PM,#1976d2
164M,M,37.18225,-122.03627,8 May 2025 2:00 AM,#1976d2
164M,M,37.18233,-122.03626,8 May 2025 6:00 AM,#1976d2
164M,M,37.18198,-122.03635,8 May 2025 10:00 AM,#1976d2
164M,M,37.18202,-122.03622,8 May 2025 2:00 PM,#1976d2
164M,M,37.18196,-122.03635,8 May 2025 6:00 PM,#1976d2
164M,M,37.18242,-122.03641,8 May 2025 10:00 PM,#1976d2
164M,M,37.18225,-122.03632,9 May 2025 2:00 AM,#1976d2
164M,M,37.18243,-122.0362,9 May 2025 6:00 AM,#1976d2
164M,M,37.18139,-122.0364,9 May 2025 10:00 AM,#1976d2
164M,M,37.18162,-122.03639,9 May 2025 2:00 PM,#1976d2
164M,M,37.18172,-122.03626,9 May 2025 6:00 PM,#1976d2
164M,M,37.18198,-122.03638,9 May 2025 10:00 PM,#1976d2
164M,M,37.18229,-122.03623,10 May 2025 2:00 AM,#1976d2
164M,M,37.18254,-122.03619,10 May 2025 6:00 AM,#1976d2
164M,M,37.18209,-122.03643,10 May 2025 10:00 AM,#1976d2
164M,M,37.18157,-122.03635,10 May 2025 2:00 PM,#1976d2
164M,M,37.18135,-122.03639,10 May 2025 6:00 PM,#1976d2
164M,M,37.18223,-122.03614,10 May 2025 10:00 PM,#1976d2
164M,M,37.18259,-122.036,11 May 2025 2:00 AM,#1976d2
164M,M,37.1824,-122.03609,11 May 2025 6:00 AM,#1976d2
164M,M,37.1814,-122.03709,11 May 2025 10:00 AM,#1976d2
164M,M,37.18148,-122.0372,11 May 2025 2:00 PM,#1976d2
164M,M,37.18164,-122.03773,11 May 2025 6:00 PM,#1976d2
164M,M,37.175,-122.03305,11 May 2025 10:00 PM,#1976d2
164M,M,37.17524,-122.02853,12 May 2025 2:00 AM,#1976d2
164M,M,37.17412,-122.02763,12 May 2025 6:00 AM,#1976d2
164M,M,37.17374,-122.02819,12 May 2025 10:00 AM,#1976d2
164M,M,37.17397,-122.02767,12 May 2025 2:00 PM,#1976d2
164M,M,37.17281,-122.02876,12 May 2025 6:00 PM,#1976d2
164M,M,37.15964,-122.0563,12 May 2025 9:00 PM,#1976d2
164M,M,37.16122,-122.05428,13 May 2025 2:00 AM,#1976d2
164M,M,37.16233,-122.06649,13 May 2025 6:00 AM,#1976d2
164M,M,37.16201,-122.0662,13 May 2025 10:00 AM,#1976d2
164M,M,37.16196,-122.06641,13 May 2025 2:00 PM,#1976d2
164M,M,37.16258,-122.06767,13 May 2025 6:00 PM,#1976d2
164M,M,37.16786,-122.0892,13 May 2025 10:00 PM,#1976d2
164M,M,37.15584,-122.10983,14 May 2025 2:00 AM,#1976d2
164M,M,37.13679,-122.11203,14 May 2025 6:00 AM,#1976d2
164M,M,37.13639,-122.11199,14 May 2025 10:00 AM,#1976d2
164M,M,37.13645,-122.11207,14 May 2025 2:00 PM,#1976d2
164M,M,37.13641,-122.11191,14 May 2025 6:00 PM,#1976d2
164M,M,37.12428,-122.09897,14 May 2025 10:00 PM,#1976d2
164M,M,37.11721,-122.07059,15 May 2025 2:00 AM,#1976d2
164M,M,37.11292,-122.06824,15 May 2025 6:00 AM,#1976d2
164M,M,37.12225,-122.07047,15 May 2025 10:00 AM,#1976d2
164M,M,37.12241,-122.07049,15 May 2025 2:00 PM,#1976d2
164M,M,37.12418,-122.06884,15 May 2025 6:00 PM,#1976d2
164M,M,37.12296,-122.05806,15 May 2025 10:00 PM,#1976d2
164M,M,37.12341,-122.03528,16 May 2025 2:00 AM,#1976d2
164M,M,37.10773,-122.01117,16 May 2025 6:00 AM,#1976d2
164M,M,37.1042,-122.00706,16 May 2025 10:00 AM,#1976d2
164M,M,37.10152,-122.00878,16 May 2025 2:00 PM,#1976d2
164M,M,37.10126,-122.00892,16 May 2025 6:00 PM,#1976d2
164M,M,37.08184,-122.0145,16 May 2025 10:00 PM,#1976d2
164M,M,37.08139,-121.98924,17 May 2025 2:00 AM,#1976d2
164M,M,37.08326,-121.98061,17 May 2025 6:00 AM,#1976d2
164M,M,37.07955,-121.98675,17 May 2025 10:00 AM,#1976d2
164M,M,37.07961,-121.98643,17 May 2025 2:00 PM,#1976d2
164M,M,37.07963,-121.98644,17 May 2025 6:00 PM,#1976d2
164M,M,37.08287,-121.98041,17 May 2025 10:00 PM,#1976d2
164M,M,37.09275,-121.98106,18 May 2025 2:00 AM,#1976d2
164M,M,37.10711,-121.97942,18 May 2025 6:00 AM,#1976d2
164M,M,37.10717,-121.97939,18 May 2025 10:00 AM,#1976d2
164M,M,37.10726,-121.97924,18 May 2025 2:00 PM,#1976d2
164M,M,37.1072,-121.97923,18 May 2025 6:00 PM,#1976d2
164M,M,37.1108,-121.97826,18 May 2025 10:00 PM,#1976d2
164M,M,37.12031,-121.98229,19 May 2025 2:00 AM,#1976d2
164M,M,37.14759,-122.00185,19 May 2025 6:00 AM,#1976d2
164M,M,37.14864,-122.00254,19 May 2025 10:00 AM,#1976d2
164M,M,37.14854,-122.00255,19 May 2025 2:00 PM,#1976d2
164M,M,37.14859,-122.00253,19 May 2025 6:00 PM,#1976d2
164M,M,37.16138,-122.00677,19 May 2025 10:00 PM,#1976d2
164M,M,37.17048,-122.00755,20 May 2025 2:00 AM,#1976d2
164M,M,37.17706,-122.00185,20 May 2025 6:00 AM,#1976d2
164M,M,37.17767,-122.00089,20 May 2025 10:00 AM,#1976d2
164M,M,37.17873,-122.00024,20 May 2025 2:00 PM,#1976d2
164M,M,37.17875,-122.00033,20 May 2025 6:00 PM,#1976d2
164M,M,37.18401,-122.00729,20 May 2025 10:00 PM,#1976d2
164M,M,37.1734,-122.02009,21 May 2025 2:00 AM,#1976d2
164M,M,37.17189,-122.02882,21 May 2025 6:00 AM,#1976d2
164M,M,37.17191,-122.02887,21 May 2025 10:00 AM,#1976d2
164M,M,37.17164,-122.02869,21 May 2025 2:00 PM,#1976d2
164M,M,37.17171,-122.02851,21 May 2025 6:00 PM,#1976d2
164M,M,37.17083,-122.04941,21 May 2025 10:00 PM,#1976d2
164M,M,37.16686,-122.08664,22 May 2025 2:00 AM,#1976d2
164M,M,37.1463,-122.09921,22 May 2025 6:00 AM,#1976d2
164M,M,37.14243,-122.09575,22 May 2025 10:00 AM,#1976d2
164M,M,37.14012,-122.09667,22 May 2025 2:00 PM,#1976d2
164M,M,37.13988,-122.09872,22 May 2025 6:00 PM,#1976d2
164M,M,37.14962,-122.11306,22 May 2025 10:00 PM,#1976d2
164M,M,37.15253,-122.11671,23 May 2025 2:00 AM,#1976d2
164M,M,37.15915,-122.11839,23 May 2025 6:00 AM,#1976d2
164M,M,37.16067,-122.11824,23 May 2025 10:00 AM,#1976d2
164M,M,37.15976,-122.11771,23 May 2025 2:00 PM,#1976d2
164M,M,37.15636,-122.11621,23 May 2025 6:00 PM,#1976d2
164M,M,37.15057,-122.11546,23 May 2025 10:00 PM,#1976d2
164M,M,37.15094,-122.11569,24 May 2025 2:00 AM,#1976d2
164M,M,37.1506,-122.11548,24 May 2025 6:00 AM,#1976d2
164M,M,37.14935,-122.11555,24 May 2025 10:00 AM,#1976d2
164M,M,37.14957,-122.11538,24 May 2025 2:00 PM,#1976d2
164M,M,37.14959,-122.11539,24 May 2025 6:00 PM,#1976d2
164M,M,37.13872,-122.11304,24 May 2025 10:00 PM,#1976d2
164M,M,37.11903,-122.10738,25 May 2025 2:00 AM,#1976d2
164M,M,37.11512,-122.10831,25 May 2025 6:00 AM,#1976d2
164M,M,37.11149,-122.10839,25 May 2025 10:00 AM,#1976d2
164M,M,37.11135,-122.10799,25 May 2025 2:00 PM,#1976d2
164M,M,37.11124,-122.10805,25 May 2025 6:00 PM,#1976d2
164M,M,37.11663,-122.10824,25 May 2025 10:00 PM,#1976d2
164M,M,37.11637,-122.10839,26 May 2025 2:00 AM,#1976d2
164M,M,37.11586,-122.10815,26 May 2025 6:00 AM,#1976d2
164M,M,37.11123,-122.10808,26 May 2025 10:00 AM,#1976d2
164M,M,37.11128,-122.10806,26 May 2025 2:00 PM,#1976d2
164M,M,37.1112,-122.10812,26 May 2025 6:00 PM,#1976d2
