Seconds,R_Time,Lat,Long,Animal_ID,Sex,Step_m,Interval_s,Speed_kmh,Heading,State_Num
4298340,2025-05-17 01:15:00,37.08185,-121.99966,164M,M,9.0,300,0.1075,1.29294,2
4298640,2025-05-17 01:20:00,37.08223,-121.99799,164M,M,154.1,300,1.8486,1.12853,3
4298940,2025-05-17 01:25:00,37.08257,-121.99709,164M,M,88.3,300,1.06,1.31885,3
4299240,2025-05-17 01:30:00,37.0828,-121.99597,164M,M,102.6,300,1.2311,1.23072,3
4299540,2025-05-17 01:35:00,37.08315,-121.99473,164M,M,116.7,300,1.4001,2.02224,3
4299840,2025-05-17 01:40:00,37.08274,-121.99367,164M,M,104.5,300,1.254,3.10836,3
4300140,2025-05-17 01:45:00,37.0825,-121.99366,164M,M,26.7,300,0.3204,1.4491,2
4300440,2025-05-17 01:50:00,37.08262,-121.99243,164M,M,109.9,300,1.3191,1.88637,3
4300740,2025-05-17 01:55:00,37.08206,-121.99028,164M,M,200.6,300,2.4076,2.25011,4
4301040,2025-05-17 02:00:00,37.08139,-121.98924,164M,M,118.6,300,1.423,2.80268,3
4301340,2025-05-17 02:05:00,37.08096,-121.98905,164M,M,50.7,300,0.6084,1.45733,3
4301640,2025-05-17 02:10:00,37.08108,-121.98773,164M,M,117.9,300,1.4143,2.67389,3
4302060,2025-05-17 02:17:00,37.07969,-121.98685,164M,M,173.2,420,1.4842,2.46819,3
4302240,2025-05-17 02:20:00,37.07951,-121.98667,164M,M,25.6,180,0.5121,1.6661,3
4302540,2025-05-17 02:25:00,37.07942,-121.98549,164M,M,105.2,300,1.2619,1.63498,3
4302840,2025-05-17 02:30:00,37.07938,-121.98471,164M,M,69.3,300,0.8321,5.17714,3
4303140,2025-05-17 02:35:00,37.0794,-121.98476,164M,M,5.0,300,0.0595,1.63962,2
4303440,2025-05-17 02:40:00,37.07929,-121.98276,164M,M,177.8,300,2.1341,0.86409,4
4303740,2025-05-17 02:45:00,37.08023,-121.98138,164M,M,161.0,300,1.9317,0.38282,3
4304040,2025-05-17 02:50:00,37.08128,-121.98085,164M,M,125.9,300,1.5104,6.14803,3
4304340,2025-05-17 02:55:00,37.08216,-121.981,164M,M,98.8,300,1.185,0.58671,3
4304640,2025-05-17 03:00:00,37.08252,-121.9807,164M,M,48.1,300,0.5768,0.53919,3
4304940,2025-05-17 03:05:00,37.0826,-121.98064,164M,M,10.4,300,0.1244,2.60241,2
4305240,2025-05-17 03:10:00,37.08256,-121.98061,164M,M,5.2,300,0.0622,2.44171,2
4305540,2025-05-17 03:15:00,37.08238,-121.98042,164M,M,26.2,300,0.314,1.68426,2
4305840,2025-05-17 03:20:00,37.08236,-121.9802,164M,M,19.6,300,0.2357,0.14848,2
4306140,2025-05-17 03:25:00,37.08268,-121.98014,164M,M,36.0,300,0.4317,0.22574,2
4306440,2025-05-17 03:30:00,37.08334,-121.97995,164M,M,75.3,300,0.9036,4.41931,3
4306740,2025-05-17 03:35:00,37.08321,-121.98049,164M,M,50.0,300,0.6004,5.10818,3
4307040,2025-05-17 03:40:00,37.08322,-121.98052,164M,M,2.9,300,0.0346,5.44813,1
4307340,2025-05-17 03:45:00,37.08335,-121.9807,164M,M,21.5,300,0.2585,1.82881,2
4307640,2025-05-17 03:50:00,37.08331,-121.98051,164M,M,17.4,300,0.2092,3.14159,2
4307940,2025-05-17 03:55:00,37.08329,-121.98051,164M,M,2.2,300,0.0267,1.5708,1
4308240,2025-05-17 04:00:00,37.08329,-121.98044,164M,M,6.2,300,0.0745,3.08467,2
4308540,2025-05-17 04:05:00,37.08315,-121.98043,164M,M,15.6,300,0.1871,6.00563,2
4308840,2025-05-17 04:10:00,37.08329,-121.98048,164M,M,16.2,300,0.1942,2.33799,2
4309140,2025-05-17 04:15:00,37.08319,-121.98035,164M,M,16.0,300,0.1922,4.59892,2
4309440,2025-05-17 04:20:00,37.08318,-121.98046,164M,M,9.8,300,0.1179,5.32069,2
4309740,2025-05-17 04:25:00,37.08323,-121.98055,164M,M,9.7,300,0.1167,0.12401,2
4310040,2025-05-17 04:30:00,37.08355,-121.9805,164M,M,35.9,300,0.4303,3.25507,2
4310340,2025-05-17 04:35:00,37.08327,-121.98054,164M,M,31.3,300,0.376,3.56931,2
4310640,2025-05-17 04:40:00,37.0832,-121.98058,164M,M,8.6,300,0.1027,2.69516,2
4310940,2025-05-17 04:45:00,37.08315,-121.98055,164M,M,6.2,300,0.074,3.25781,2
4311240,2025-05-17 04:50:00,37.08233,-121.98067,164M,M,91.8,300,1.1016,0.04429,3
4311540,2025-05-17 04:55:00,37.08377,-121.98059,164M,M,160.3,300,1.9233,3.32964,3
4311840,2025-05-17 05:00:00,37.08268,-121.98085,164M,M,123.4,300,1.4805,0.76359,3
4312140,2025-05-17 05:05:00,37.08283,-121.98067,164M,M,23.1,300,0.2771,0.18917,2
4312440,2025-05-17 05:10:00,37.08308,-121.98061,164M,M,28.3,300,0.3396,1.5708,2
4312740,2025-05-17 05:15:00,37.08308,-121.9806,164M,M,0.9,300,0.0106,3.89756,1
4313040,2025-05-17 05:20:00,37.08297,-121.98073,164M,M,16.8,300,0.2017,0.87468,2
4313340,2025-05-17 05:25:00,37.08305,-121.98061,164M,M,13.9,300,0.1665,0.82164,2
4313640,2025-05-17 05:30:00,37.08328,-121.9803,164M,M,37.6,300,0.4506,5.4224,2
4313940,2025-05-17 05:35:00,37.08352,-121.98065,164M,M,40.9,300,0.4913,2.14418,2
4314240,2025-05-17 05:40:00,37.08335,-121.98032,164M,M,34.8,300,0.4182,4.04783,2
4314540,2025-05-17 05:45:00,37.08325,-121.98048,164M,M,18.0,300,0.2164,4.83709,2
4314840,2025-05-17 05:50:00,37.08326,-121.98058,164M,M,8.9,300,0.1073,0.48879,2
4315140,2025-05-17 05:55:00,37.08329,-121.98056,164M,M,3.8,300,0.0453,4.06754,1
4315440,2025-05-17 06:00:00,37.08326,-121.98061,164M,M,5.5,300,0.0666,2.13066,2
4315740,2025-05-17 06:05:00,37.08321,-121.98051,164M,M,10.5,300,0.1256,5.46694,2
4316040,2025-05-17 06:10:00,37.08324,-121.98055,164M,M,4.9,300,0.0584,2.3576,2
4316340,2025-05-17 06:15:00,37.0832,-121.9805,164M,M,6.3,300,0.0754,5.27225,2
4316640,2025-05-17 06:20:00,37.08323,-121.98056,164M,M,6.3,300,0.0754,4.55696,2
4316940,2025-05-17 06:25:00,37.08321,-121.98072,164M,M,14.4,300,0.1724,4.43656,2
4317240,2025-05-17 06:30:00,37.08307,-121.98134,164M,M,57.2,300,0.6859,3.83812,3
4317540,2025-05-17 06:35:00,37.08245,-121.98199,164M,M,89.9,300,1.0785,4.01628,3
4317840,2025-05-17 06:40:00,37.08175,-121.98304,164M,M,121.4,300,1.4566,4.00348,3
4318140,2025-05-17 06:45:00,37.0811,-121.98399,164M,M,111.0,300,1.3323,4.25672,3
4318440,2025-05-17 06:50:00,37.08058,-121.98532,164M,M,131.4,300,1.5767,4.05622,3
4318740,2025-05-17 06:55:00,37.08015,-121.98602,164M,M,78.4,300,0.9405,4.59893,3
4319040,2025-05-17 07:00:00,37.08014,-121.98613,164M,M,9.8,300,0.1179,3.67377,2
4319340,2025-05-17 07:05:00,37.07972,-121.98644,164M,M,54.2,300,0.6504,4.86781,3
4319640,2025-05-17 07:10:00,37.07974,-121.9866,164M,M,14.4,300,0.1724,3.60414,2
4319940,2025-05-17 07:15:00,37.07966,-121.98665,164M,M,9.9,300,0.1193,1.94413,2
4320240,2025-05-17 07:20:00,37.07961,-121.98649,164M,M,15.2,300,0.1829,0.25992,2
4320540,2025-05-17 07:25:00,37.07973,-121.98645,164M,M,13.8,300,0.1657,3.56933,2
4320840,2025-05-17 07:30:00,37.07952,-121.98657,164M,M,25.7,300,0.308,0.30372,2
4321140,2025-05-17 07:35:00,37.0798,-121.98646,164M,M,32.6,300,0.3915,3.61137,2
4321440,2025-05-17 07:40:00,37.07969,-121.98653,164M,M,13.7,300,0.1646,3.40151,2
4321740,2025-05-17 07:45:00,37.07948,-121.9866,164M,M,24.2,300,0.29,0.34075,2
4322040,2025-05-17 07:50:00,37.07957,-121.98656,164M,M,10.6,300,0.1274,3.23339,2
4322340,2025-05-17 07:55:00,37.07931,-121.98659,164M,M,29.0,300,0.3484,1.11724,2
4322640,2025-05-17 08:00:00,37.07938,-121.98641,164M,M,17.8,300,0.2132,5.55174,2
4322940,2025-05-17 08:05:00,37.07954,-121.98659,164M,M,23.9,300,0.2869,1.10605,2
4323240,2025-05-17 08:10:00,37.07956,-121.98654,164M,M,5.0,300,0.0595,3.14159,2
4323540,2025-05-17 08:15:00,37.07954,-121.98654,164M,M,2.2,300,0.0267,5.79437,1
4323840,2025-05-17 08:20:00,37.07957,-121.98656,164M,M,3.8,300,0.0453,0.02573,1
4324140,2025-05-17 08:25:00,37.07988,-121.98655,164M,M,34.5,300,0.4138,2.62363,2
4324440,2025-05-17 08:30:00,37.07981,-121.9865,164M,M,9.0,300,0.1075,2.51411,2
4324740,2025-05-17 08:35:00,37.0797,-121.9864,164M,M,15.1,300,0.1813,5.40848,2
4325040,2025-05-17 08:40:00,37.07972,-121.98643,164M,M,3.5,300,0.0416,4.50644,1
4325340,2025-05-17 08:45:00,37.07971,-121.98649,164M,M,5.4,300,0.0653,3.58804,2
4325640,2025-05-17 08:50:00,37.07956,-121.98658,164M,M,18.5,300,0.2219,5.9353,2
4325940,2025-05-17 08:55:00,37.07967,-121.98663,164M,M,13.0,300,0.1561,4.28472,2
4326240,2025-05-17 09:00:00,37.07963,-121.98674,164M,M,10.7,300,0.1287,1.3803,2
4326540,2025-05-17 09:05:00,37.07965,-121.98661,164M,M,11.7,300,0.1409,4.71239,2
4326840,2025-05-17 09:10:00,37.07965,-121.98666,164M,M,4.4,300,0.0532,3.63041,2
4327140,2025-05-17 09:15:00,37.07956,-121.98672,164M,M,11.3,300,0.136,5.60979,2
4327440,2025-05-17 09:20:00,37.07961,-121.98677,164M,M,7.1,300,0.0853,3.81499,2
4327740,2025-05-17 09:25:00,37.07956,-121.98682,164M,M,7.1,300,0.0853,0.0,2
4328040,2025-05-17 09:30:00,37.07966,-121.98682,164M,M,11.1,300,0.1334,1.53867,2
4328340,2025-05-17 09:35:00,37.07967,-121.98643,164M,M,34.6,300,0.4154,4.07705,2
4328640,2025-05-17 09:40:00,37.07957,-121.9866,164M,M,18.7,300,0.2248,1.01096,2
4328940,2025-05-17 09:45:00,37.07959,-121.98656,164M,M,4.2,300,0.0503,1.14691,2
4329240,2025-05-17 09:50:00,37.07968,-121.98631,164M,M,24.3,300,0.292,3.9397,2
4329540,2025-05-17 09:55:00,37.07961,-121.9864,164M,M,11.2,300,0.1338,4.50073,2
4329840,2025-05-17 10:00:00,37.07955,-121.98675,164M,M,31.8,300,0.3811,0.99316,2
4330140,2025-05-17 10:05:00,37.07968,-121.9865,164M,M,26.5,300,0.3177,4.11868,2
4330440,2025-05-17 10:10:00,37.07961,-121.98663,164M,M,13.9,300,0.167,3.89759,2
4330740,2025-05-17 10:15:00,37.0795,-121.98676,164M,M,16.8,300,0.2017,2.10372,2
4331040,2025-05-17 10:20:00,37.07942,-121.98659,164M,M,17.5,300,0.2101,0.71618,2
4331340,2025-05-17 10:25:00,37.07964,-121.98635,164M,M,32.4,300,0.3892,6.15099,2
4331640,2025-05-17 10:30:00,37.0797,-121.98636,164M,M,6.7,300,0.0808,1.5708,2
4331940,2025-05-17 10:35:00,37.0797,-121.98634,164M,M,1.8,300,0.0213,3.71989,1
4332240,2025-05-17 10:40:00,37.07959,-121.98643,164M,M,14.6,300,0.1753,5.98235,2
4332540,2025-05-17 10:45:00,37.07977,-121.9865,164M,M,21.0,300,0.2515,2.67905,2
4332840,2025-05-17 10:50:00,37.07961,-121.9864,164M,M,19.9,300,0.2386,4.17946,2
4333140,2025-05-17 10:55:00,37.07953,-121.98657,164M,M,17.5,300,0.2101,0.85797,2
4333440,2025-05-17 11:00:00,37.07973,-121.98628,164M,M,34.0,300,0.4081,5.06559,2
4333740,2025-05-17 11:05:00,37.07978,-121.98645,164M,M,16.1,300,0.1929,2.86402,2
4334040,2025-05-17 11:10:00,37.07964,-121.9864,164M,M,16.2,300,0.1942,6.08632,2
4334340,2025-05-17 11:15:00,37.07968,-121.98641,164M,M,4.5,300,0.0544,1.01096,2
4334640,2025-05-17 11:20:00,37.07969,-121.98639,164M,M,2.1,300,0.0251,3.14159,1
4334940,2025-05-17 11:25:00,37.07959,-121.98639,164M,M,11.1,300,0.1334,6.10772,2
4335240,2025-05-17 11:30:00,37.07968,-121.98641,164M,M,10.2,300,0.122,3.72832,2
4335540,2025-05-17 11:35:00,37.07962,-121.98646,164M,M,8.0,300,0.0961,1.2269,2
4335840,2025-05-17 11:40:00,37.07964,-121.98639,164M,M,6.6,300,0.0792,5.60979,2
4336140,2025-05-17 11:45:00,37.07966,-121.98641,164M,M,2.8,300,0.0341,3.81499,1
4336440,2025-05-17 11:50:00,37.07964,-121.98643,164M,M,2.8,300,0.0341,0.58673,1
4336740,2025-05-17 11:55:00,37.0797,-121.98638,164M,M,8.0,300,0.0961,4.15255,2
4337040,2025-05-17 12:00:00,37.07968,-121.98642,164M,M,4.2,300,0.0503,3.52115,2
4337340,2025-05-17 12:05:00,37.0796,-121.98646,164M,M,9.6,300,0.1149,4.24764,2
4337640,2025-05-17 12:10:00,37.07952,-121.98666,164M,M,19.8,300,0.2382,1.43241,2
4337940,2025-05-17 12:15:00,37.07954,-121.98648,164M,M,16.1,300,0.1935,0.48881,2
4338240,2025-05-17 12:20:00,37.07957,-121.98646,164M,M,3.8,300,0.0453,5.49917,1
4338540,2025-05-17 12:25:00,37.07965,-121.98656,164M,M,12.6,300,0.1508,1.66692,2
4338840,2025-05-17 12:30:00,37.07964,-121.98643,164M,M,11.6,300,0.139,3.81499,2
4339140,2025-05-17 12:35:00,37.07957,-121.9865,164M,M,10.0,300,0.1195,1.32517,2
4339440,2025-05-17 12:40:00,37.07959,-121.9864,164M,M,9.1,300,0.1097,4.95802,2
4339740,2025-05-17 12:45:00,37.07961,-121.9865,164M,M,9.1,300,0.1097,0.82748,2
4340040,2025-05-17 12:50:00,37.07972,-121.98635,164M,M,18.1,300,0.2169,5.96771,2
4340340,2025-05-17 12:55:00,37.07994,-121.98644,164M,M,25.7,300,0.3088,3.10172,2
4340640,2025-05-17 13:00:00,37.07974,-121.98643,164M,M,22.3,300,0.2671,3.37651,2
4340940,2025-05-17 13:05:00,37.07964,-121.98646,164M,M,11.4,300,0.1372,0.22411,2
4341240,2025-05-17 13:10:00,37.07971,-121.98644,164M,M,8.0,300,0.0958,2.39204,2
4341540,2025-05-17 13:15:00,37.07965,-121.98637,164M,M,9.1,300,0.1094,5.46692,2
4341840,2025-05-17 13:20:00,37.07974,-121.98649,164M,M,14.6,300,0.1753,2.3856,2
4342140,2025-05-17 13:25:00,37.07963,-121.98636,164M,M,16.8,300,0.2017,2.76204,2
4342440,2025-05-17 13:30:00,37.07961,-121.98635,164M,M,2.4,300,0.0287,5.04179,1
4342740,2025-05-17 13:35:00,37.07964,-121.98646,164M,M,10.3,300,0.1238,1.5708,2
4343040,2025-05-17 13:40:00,37.07964,-121.98637,164M,M,8.0,300,0.0958,4.40872,2
4343340,2025-05-17 13:45:00,37.07961,-121.98649,164M,M,11.2,300,0.1339,2.69515,2
4343640,2025-05-17 13:50:00,37.07956,-121.98646,164M,M,6.2,300,0.074,3.67095,2
4343940,2025-05-17 13:55:00,37.07941,-121.98657,164M,M,19.3,300,0.2319,0.50931,2
4344240,2025-05-17 14:00:00,37.07961,-121.98643,164M,M,25.5,300,0.3057,3.29982,2
4344540,2025-05-17 14:05:00,37.07956,-121.98644,164M,M,5.6,300,0.0676,5.27223,2
4344840,2025-05-17 14:10:00,37.07959,-121.9865,164M,M,6.3,300,0.0754,5.16161,2
4345140,2025-05-17 14:15:00,37.07969,-121.98676,164M,M,25.6,300,0.3073,1.61399,2
4345440,2025-05-17 14:20:00,37.07968,-121.98647,164M,M,25.8,300,0.309,1.81642,2
4345740,2025-05-17 14:25:00,37.07967,-121.98642,164M,M,4.6,300,0.0549,4.15255,2
4346040,2025-05-17 14:30:00,37.07961,-121.98654,164M,M,12.6,300,0.1508,1.5708,2
4346340,2025-05-17 14:35:00,37.07961,-121.98642,164M,M,10.6,300,0.1277,5.56701,2
4346640,2025-05-17 14:40:00,37.07972,-121.98654,164M,M,16.2,300,0.1946,2.0724,2
4346940,2025-05-17 14:45:00,37.07965,-121.98638,164M,M,16.2,300,0.1943,0.25992,2
4347240,2025-05-17 14:50:00,37.07971,-121.98636,164M,M,6.9,300,0.0828,1.5708,2
4347540,2025-05-17 14:55:00,37.07971,-121.98633,164M,M,2.7,300,0.0319,4.50644,1
4347840,2025-05-17 15:00:00,37.0797,-121.98639,164M,M,5.4,300,0.0653,3.9732,2
4348140,2025-05-17 15:05:00,37.07962,-121.9865,164M,M,13.2,300,0.1585,1.87447,2
4348440,2025-05-17 15:10:00,37.07961,-121.98646,164M,M,3.7,300,0.0446,0.3089,1
4348740,2025-05-17 15:15:00,37.07966,-121.98644,164M,M,5.8,300,0.07,0.73928,2
4349040,2025-05-17 15:20:00,37.0798,-121.98628,164M,M,21.1,300,0.2528,4.3414,2
4349340,2025-05-17 15:25:00,37.07962,-121.98686,164M,M,55.2,300,0.6625,1.32517,3
4349640,2025-05-17 15:30:00,37.07968,-121.98656,164M,M,27.4,300,0.3292,0.56806,2
4349940,2025-05-17 15:35:00,37.07988,-121.9864,164M,M,26.4,300,0.3166,3.19247,2
4350240,2025-05-17 15:40:00,37.07941,-121.98643,164M,M,52.3,300,0.628,0.09544,3
4350540,2025-05-17 15:45:00,37.07966,-121.9864,164M,M,27.9,300,0.3351,3.14159,2
4350840,2025-05-17 15:50:00,37.07962,-121.9864,164M,M,4.4,300,0.0534,5.60979,2
4351140,2025-05-17 15:55:00,37.07964,-121.98642,164M,M,2.8,300,0.0341,2.26689,1
4351440,2025-05-17 16:00:00,37.07962,-121.98639,164M,M,3.5,300,0.0416,1.93047,1
4351740,2025-05-17 16:05:00,37.07959,-121.98629,164M,M,9.5,300,0.1137,4.06757,2
4352040,2025-05-17 16:10:00,37.07953,-121.98639,164M,M,11.1,300,0.1332,2.13063,2
4352340,2025-05-17 16:15:00,37.0795,-121.98633,164M,M,6.3,300,0.0754,6.00083,2
4352640,2025-05-17 16:20:00,37.07961,-121.98637,164M,M,12.7,300,0.1528,0.31886,2
4352940,2025-05-17 16:25:00,37.0799,-121.98625,164M,M,34.0,300,0.4075,3.32366,2
4353240,2025-05-17 16:30:00,37.07951,-121.98634,164M,M,44.1,300,0.5291,3.9397,3
4353540,2025-05-17 16:35:00,37.07944,-121.98643,164M,M,11.2,300,0.1338,0.3089,2
4353840,2025-05-17 16:40:00,37.07959,-121.98637,164M,M,17.5,300,0.2101,5.67375,2
4354140,2025-05-17 16:45:00,37.07967,-121.98644,164M,M,10.8,300,0.1302,2.88168,2
4354440,2025-05-17 16:50:00,37.07949,-121.98638,164M,M,20.7,300,0.2485,0.03625,2
4354740,2025-05-17 16:55:00,37.07971,-121.98637,164M,M,24.5,300,0.2937,2.90667,2
4355040,2025-05-17 17:00:00,37.07961,-121.98634,164M,M,11.4,300,0.1372,5.198,2
4355340,2025-05-17 17:05:00,37.07969,-121.98653,164M,M,19.1,300,0.2287,2.17907,2
4355640,2025-05-17 17:10:00,37.07959,-121.98635,164M,M,19.5,300,0.2335,5.82955,2
4355940,2025-05-17 17:15:00,37.07977,-121.98646,164M,M,22.3,300,0.2672,2.41015,2
4356240,2025-05-17 17:20:00,37.07969,-121.98637,164M,M,12.0,300,0.1434,2.76204,2
4356540,2025-05-17 17:25:00,37.07961,-121.98633,164M,M,9.6,300,0.1149,5.17714,2
4356840,2025-05-17 17:30:00,37.07965,-121.98643,164M,M,9.9,300,0.1191,6.12496,2
4357140,2025-05-17 17:35:00,37.07975,-121.98645,164M,M,11.3,300,0.1351,4.64651,2
4357440,2025-05-17 17:40:00,37.07974,-121.98664,164M,M,16.9,300,0.2027,1.9917,2
4357740,2025-05-17 17:45:00,37.07969,-121.9865,164M,M,13.6,300,0.1633,4.91834,2
4358040,2025-05-17 17:50:00,37.0797,-121.98656,164M,M,5.4,300,0.0653,3.14159,2
4358340,2025-05-17 17:55:00,37.07967,-121.98656,164M,M,3.3,300,0.04,1.96657,1
4358640,2025-05-17 18:00:00,37.07963,-121.98644,164M,M,11.5,300,0.1384,0.37956,2
4358940,2025-05-17 18:05:00,37.07965,-121.98643,164M,M,2.4,300,0.0287,1.96657,1
4359240,2025-05-17 18:10:00,37.07963,-121.98637,164M,M,5.8,300,0.0692,5.27223,2
4359540,2025-05-17 18:15:00,37.07966,-121.98643,164M,M,6.3,300,0.0754,3.58804,2
4359840,2025-05-17 18:20:00,37.07961,-121.98646,164M,M,6.2,300,0.074,4.95802,2
4360140,2025-05-17 18:25:00,37.07965,-121.98666,164M,M,18.3,300,0.2195,1.9917,2
4360440,2025-05-17 18:30:00,37.0796,-121.98652,164M,M,13.6,300,0.1633,1.17502,2
4360740,2025-05-17 18:35:00,37.07967,-121.98631,164M,M,20.2,300,0.2423,4.28472,2
4361040,2025-05-17 18:40:00,37.07959,-121.98653,164M,M,21.4,300,0.2574,5.74398,2
4361340,2025-05-17 18:45:00,37.07963,-121.98656,164M,M,5.2,300,0.0622,4.0163,2
4361640,2025-05-17 18:50:00,37.07947,-121.9868,164M,M,27.7,300,0.3329,1.06253,2
4361940,2025-05-17 18:55:00,37.07963,-121.98644,164M,M,36.6,300,0.4387,3.14159,2
4362240,2025-05-17 19:00:00,37.07957,-121.98644,164M,M,6.7,300,0.0801,0.3089,2
4362540,2025-05-17 19:05:00,37.07967,-121.9864,164M,M,11.7,300,0.1401,3.28031,2
4362840,2025-05-17 19:10:00,37.07927,-121.98647,164M,M,44.9,300,0.5389,5.84266,3
4363140,2025-05-17 19:15:00,37.07949,-121.9866,164M,M,27.0,300,0.3245,0.5959,2
4363440,2025-05-17 19:20:00,37.07969,-121.98643,164M,M,26.9,300,0.3224,5.10816,2
4363740,2025-05-17 19:25:00,37.07971,-121.98649,164M,M,5.8,300,0.0692,2.69515,2
4364040,2025-05-17 19:30:00,37.07951,-121.98637,164M,M,24.7,300,0.2959,6.04827,2
4364640,2025-05-17 19:40:00,37.07971,-121.98643,164M,M,22.9,600,0.1372,4.71239,2
4364940,2025-05-17 19:45:00,37.07971,-121.98647,164M,M,3.5,300,0.0426,3.81499,1
4365240,2025-05-17 19:50:00,37.07966,-121.98652,164M,M,7.1,300,0.0853,4.80168,2
4365540,2025-05-17 19:55:00,37.07967,-121.98666,164M,M,12.5,300,0.1496,4.71239,2
4365840,2025-05-17 20:00:00,37.07967,-121.98676,164M,M,8.9,300,0.1065,1.78363,2
4366140,2025-05-17 20:05:00,37.07962,-121.98647,164M,M,26.3,300,0.3158,0.18771,2
4366440,2025-05-17 20:10:00,37.08004,-121.98637,164M,M,47.5,300,0.5704,3.54493,3
4366740,2025-05-17 20:15:00,37.07961,-121.9866,164M,M,52.0,300,0.6238,4.19451,3
4367040,2025-05-17 20:20:00,37.07956,-121.98671,164M,M,11.2,300,0.1348,0.0,2
4367340,2025-05-17 20:25:00,37.07962,-121.98671,164M,M,6.7,300,0.0801,5.74398,2
4367640,2025-05-17 20:30:00,37.07966,-121.98674,164M,M,5.2,300,0.0622,2.34349,2
4367940,2025-05-17 20:35:00,37.07952,-121.98656,164M,M,22.3,300,0.2676,0.32092,2
4368240,2025-05-17 20:40:00,37.07964,-121.98651,164M,M,14.1,300,0.1687,0.58673,2
4368540,2025-05-17 20:45:00,37.0797,-121.98646,164M,M,8.0,300,0.0961,2.92392,2
4368840,2025-05-17 20:50:00,37.07869,-121.98618,164M,M,115.0,300,1.3803,1.17503,3
4369140,2025-05-17 20:55:00,37.07872,-121.98609,164M,M,8.7,300,0.1038,1.99468,2
4369440,2025-05-17 21:00:00,37.07863,-121.98584,164M,M,24.3,300,0.292,1.47633,2
4369740,2025-05-17 21:05:00,37.07876,-121.98412,164M,M,153.3,300,1.8392,1.01602,3
4370040,2025-05-17 21:10:00,37.07964,-121.98234,164M,M,185.8,300,2.2292,0.58762,4
4370340,2025-05-17 21:15:00,37.08067,-121.98148,164M,M,137.6,300,1.6514,0.25369,3
4370640,2025-05-17 21:20:00,37.08187,-121.98109,164M,M,137.8,300,1.6542,0.79009,3
4370940,2025-05-17 21:25:00,37.08236,-121.98047,164M,M,77.4,300,0.929,1.17501,3
4371240,2025-05-17 21:30:00,37.08242,-121.98029,164M,M,17.3,300,0.2077,0.49758,2
4371540,2025-05-17 21:35:00,37.08289,-121.97997,164M,M,59.5,300,0.7137,3.23,3
4371840,2025-05-17 21:40:00,37.08262,-121.98,164M,M,30.1,300,0.3617,5.39449,2
4372140,2025-05-17 21:45:00,37.08308,-121.98071,164M,M,81.1,300,0.9736,1.34671,3
4372440,2025-05-17 21:50:00,37.08312,-121.98049,164M,M,20.0,300,0.2402,2.6528,2
4372800,2025-05-17 21:56:00,37.08303,-121.98043,164M,M,11.3,360,0.1133,3.0422,2
4373040,2025-05-17 22:00:00,37.08287,-121.98041,164M,M,17.9,240,0.2682,5.79439,2
4373340,2025-05-17 22:05:00,37.08323,-121.98065,164M,M,45.3,300,0.5441,2.76205,3
4373640,2025-05-17 22:10:00,37.08275,-121.98041,164M,M,57.5,300,0.6896,6.078,3
4373940,2025-05-17 22:15:00,37.08321,-121.98053,164M,M,52.2,300,0.6269,3.05633,3
4374240,2025-05-17 22:20:00,37.08293,-121.9805,164M,M,31.2,300,0.375,6.20735,2
4374540,2025-05-17 22:25:00,37.08314,-121.98052,164M,M,23.4,300,0.281,2.41634,2
4374840,2025-05-17 22:30:00,37.08305,-121.98042,164M,M,13.4,300,0.1605,6.151,2
4375140,2025-05-17 22:35:00,37.08311,-121.98043,164M,M,6.7,300,0.0808,5.98547,2
4375440,2025-05-17 22:40:00,37.08324,-121.98048,164M,M,15.1,300,0.1814,3.24098,2
4375740,2025-05-17 22:45:00,37.08316,-121.98049,164M,M,8.9,300,0.1073,0.04689,2
4376040,2025-05-17 22:50:00,37.08333,-121.98048,164M,M,18.9,300,0.2271,3.54732,2
4376340,2025-05-17 22:55:00,37.0832,-121.98055,164M,M,15.7,300,0.1888,0.51794,2
4376700,2025-05-17 23:01:00,37.08334,-121.98045,164M,M,17.9,360,0.1792,5.18559,2
4376940,2025-05-17 23:05:00,37.08363,-121.98116,164M,M,70.8,240,1.0614,6.23306,3
4377240,2025-05-17 23:10:00,37.08522,-121.98126,164M,M,177.0,300,2.1243,0.35132,4
4377540,2025-05-17 23:15:00,37.08633,-121.98075,164M,M,131.5,300,1.5775,0.09358,3
4377840,2025-05-17 23:20:00,37.08667,-121.98071,164M,M,38.0,300,0.4557,5.95061,2
4378140,2025-05-17 23:25:00,37.08764,-121.98113,164M,M,114.1,300,1.3693,0.35424,3
4378440,2025-05-17 23:30:00,37.08874,-121.98062,164M,M,130.4,300,1.5649,5.49261,3
4378740,2025-05-17 23:35:00,37.08934,-121.98138,164M,M,94.8,300,1.1381,6.20358,3
4379040,2025-05-17 23:40:00,37.08964,-121.98141,164M,M,33.5,300,0.4016,0.32088,2
4379340,2025-05-17 23:45:00,37.09024,-121.98116,164M,M,70.3,300,0.8437,0.49881,3
4379640,2025-05-17 23:50:00,37.09065,-121.98088,164M,M,51.9,300,0.623,6.17169,3
4379940,2025-05-17 23:55:00,37.09122,-121.98096,164M,M,63.8,300,0.7653,5.60987,3
4380240,2025-05-18 00:00:00,37.09187,-121.98161,164M,M,92.5,300,1.1095,6.0955,3
4380540,2025-05-18 00:05:00,37.09271,-121.98181,164M,M,95.1,300,1.1409,0.67331,3
